65;;986;6;AW00000065;7E082443-8AF6-4BB6-A0F5-1586271D1F2C;12-09-2014
66;;782;6;AW00000066;E91E0048-9A25-489B-96C1-D726DA68FB7C;12-09-2014
67;;1274;7;AW00000067;51CE3843-FC98-453E-8CF1-7EA145235D0F;12-09-2014
68;;532;8;AW00000068;2138DEF5-80EB-4D95-B340-706BCD60ADDA;12-09-2014
69;;784;9;AW00000069;64841B37-3A25-416A-A129-E9AAA2EFF4CD;12-09-2014
70;;1272;10;AW00000070;89E10B04-064E-4313-8203-91FA98A01B11;12-09-2014
71;;530;2;AW00000071;91CC8AC7-27E5-437C-B940-DB47692754D3;12-09-2014
72;;786;2;AW00000072;0DA3081D-FDC7-4005-B77D-E5AFD8C15DE6;12-09-2014
73;;1270;1;AW00000073;9D5C135E-BD60-46E0-B371-843391637827;12-09-2014
74;;528;1;AW00000074;73485E57-076D-4B10-BB48-6043DD873582;12-09-2014
75;;788;4;AW00000075;55CFED0E-1A7B-409C-9AFF-297065965870;12-09-2014
76;;1268;3;AW00000076;5227D299-B05E-4D6C-A1C9-DA63154869BA;12-09-2014
77;;556;4;AW00000077;B3F9113C-8FCE-47E1-9F04-38A0C68917C6;12-09-2014
78;;790;4;AW00000078;8C8083AB-7943-44FA-B1AD-8E3ABD5D66EE;12-09-2014
79;;1266;3;AW00000079;010D8AA6-CEBA-4097-9E67-3B2A9674FD5F;12-09-2014
80;;554;5;AW00000080;98DCB8C4-E7C0-43E7-B429-2CB4D8A8D90D;12-09-2014
81;;792;5;AW00000081;E25E3769-CADC-4DA6-9120-09C3B2205475;12-09-2014
82;;1264;6;AW00000082;92618ECE-2254-4852-B3B3-46ED2E0E3E1A;12-09-2014
83;;552;6;AW00000083;8E01F170-64D3-4B74-82E1-D1691AE9F37C;12-09-2014
84;;794;6;AW00000084;45A614CE-3137-4A12-8296-24048C18F320;12-09-2014
85;;1262;7;AW00000085;B44000F5-901B-4134-979D-F9A9BEA5A598;12-09-2014
86;;636;8;AW00000086;2A8B2702-4644-4002-90E4-99A8ADBA5261;12-09-2014
87;;796;9;AW00000087;07FB8B21-FB06-49F8-8CD5-9956273CD78A;12-09-2014
88;;1260;10;AW00000088;11FEDA31-15B6-4F08-9357-355371D4D928;12-09-2014
89;;634;2;AW00000089;A34FE994-1098-439F-A042-EE670BF2FA33;12-09-2014
90;;798;5;AW00000090;6FC7D1F9-11E6-4574-90B3-7AA6FFC1EBD9;12-09-2014
91;;1258;1;AW00000091;9F314FC3-9644-4412-A90A-5483F75F665B;12-09-2014
92;;632;1;AW00000092;672412C3-5D5D-488B-B176-E3DAFAD05D70;12-09-2014
93;;800;4;AW00000093;249B42C2-8EAE-49F1-A560-A90837748654;12-09-2014
94;;1256;4;AW00000094;65BE08DA-DFB7-4BC8-AA5C-FAD98B82524E;12-09-2014
95;;630;4;AW00000095;EA0BC621-9466-4F04-BBFF-3B361C6F9057;12-09-2014
96;;1308;4;AW00000096;BAC5B4DA-00B0-4BF1-816A-1E39F676BF9B;12-09-2014
97;;1254;4;AW00000097;355EB5D8-6B4C-4FFF-B12B-40F89CA4E31D;12-09-2014
98;;734;5;AW00000098;7D37485D-A4CF-4C08-8D3C-364DEEC7C841;12-09-2014
99;;1310;5;AW00000099;8583A63E-3459-44C7-8736-A92E0A7135F2;12-09-2014
100;;1252;6;AW00000100;E789F6DD-3159-4DDC-81A8-8571C571656E;12-09-2014
101;;732;6;AW00000101;67AD4F37-2467-4438-A749-D947BEEC3A92;12-09-2014
102;;1312;6;AW00000102;959CF74B-1004-43F5-9AB7-4CDD482C847D;12-09-2014
103;;1894;7;AW00000103;22390E6F-AC5F-4DED-8EE5-91C1302C7FA2;12-09-2014
104;;730;8;AW00000104;FFBE0510-53BE-46D9-9406-63AFEE95DE3A;12-09-2014
105;;1314;9;AW00000105;F9387EA3-EF35-49B2-B535-E02368D2C0FD;12-09-2014
106;;1892;10;AW00000106;AAFBF7D5-8759-4962-9DEB-77C6E22875F4;12-09-2014
107;;728;2;AW00000107;9522CA57-0246-496A-AE49-D9821CD67817;12-09-2014
108;;1316;2;AW00000108;D1E756E0-A0D1-43D6-A7CB-AC5C5EF404E7;12-09-2014
109;;1890;1;AW00000109;7585790B-6034-4520-A383-9FA1E8B3E76E;12-09-2014
110;;1888;1;AW00000110;82C2F3F0-63B8-46CC-AEDC-3A856956EF04;12-09-2014
111;;726;3;AW00000111;0122151A-9140-4663-A3EB-A442D88BC1BB;12-09-2014
112;;1318;4;AW00000112;5035E4D6-3758-4FA6-A462-2E2ECF52E6F0;12-09-2014
113;;1886;4;AW00000113;8A84966C-5D38-41CA-990F-AD107558A6B8;12-09-2014
114;;724;4;AW00000114;BCC5AE61-8214-44A1-A43C-FBD65C3745AE;12-09-2014
115;;1320;1;AW00000115;080F7047-8396-4CEC-AB43-56CF41DE4E00;12-09-2014
116;;1884;5;AW00000116;061C4697-F808-4C31-823E-5E8E60EFE0AA;12-09-2014
117;;722;5;AW00000117;18406109-F4AC-4F30-A96F-4E056996DE56;12-09-2014
118;;1322;6;AW00000118;5FEAFBD2-4A43-4641-8E94-B3059B2A882E;12-09-2014
119;;1882;6;AW00000119;D13245EF-8267-4CB4-87C9-C23155D33E93;12-09-2014
120;;720;6;AW00000120;25863C18-4C9A-4BC9-BE0D-95F4CF67BF7D;12-09-2014
121;;1324;7;AW00000121;7472FF87-0FBC-4D1F-B599-D47B51B41CF0;12-09-2014
122;;1880;8;AW00000122;094EB96D-D265-474D-869E-D9BACE4745A7;12-09-2014
123;;718;9;AW00000123;BC0A8115-7E8F-4FAA-947F-FD315C30250D;12-09-2014
124;;1326;10;AW00000124;2F614C31-ABAE-42D0-820B-193F0DDC811E;12-09-2014
125;;1878;2;AW00000125;69AF6E37-EAD1-4FBD-82F0-61CE3B35F943;12-09-2014
126;;716;2;AW00000126;B03EFE01-3333-4805-9913-99323C143526;12-09-2014
127;;1328;1;AW00000127;EF55103F-ACC7-4BFD-89B1-20A04845E706;12-09-2014
128;;1876;1;AW00000128;03F73E74-8DE5-421E-B5AF-04B259268DD6;12-09-2014
129;;714;3;AW00000129;E03DB34C-BF17-407D-9423-FA22DBFDD292;12-09-2014
130;;1330;4;AW00000130;606ECDC2-6443-4E4B-897F-32D4C17AB894;12-09-2014
131;;1874;4;AW00000131;ED0DF7CC-6234-4D60-8B81-315C019F5356;12-09-2014
132;;712;3;AW00000132;7649E8AF-3DAB-43AA-B7DF-9776F84DFB71;12-09-2014
133;;978;4;AW00000133;4F61574B-8353-42EC-825C-87896E6E16A4;12-09-2014
134;;1872;5;AW00000134;FD0D8467-48D9-42B8-A4E6-DABC96F58925;12-09-2014
135;;710;5;AW00000135;DFFD552F-30E0-488A-AC07-83C9A7B075C7;12-09-2014
136;;980;6;AW00000136;84CD4767-F142-4D9D-9033-AD3ADE34BF74;12-09-2014
137;;418;6;AW00000137;D6A1AEE7-25EF-4417-AB10-65BC21661864;12-09-2014
138;;708;6;AW00000138;91B9EF4B-2FA8-4936-AC71-1FA1B3624D12;12-09-2014
139;;982;7;AW00000139;23A1A3E2-16F0-40AA-87D4-F4AE97D12581;12-09-2014
140;;416;8;AW00000140;01CD7E33-EDD0-46A9-8505-F3E85D9F21F4;12-09-2014
141;;706;9;AW00000141;E0B29CC8-066D-4F7F-98C3-0F5136BB85D9;12-09-2014
142;;984;10;AW00000142;B821D13F-E9DB-4A3B-87D0-7E867A161575;12-09-2014
143;;520;2;AW00000143;95E93EFE-78E9-470C-B4A7-4DD6A5D0F14B;12-09-2014
144;;704;2;AW00000144;53C1A4AC-2DE2-4AB5-808F-523BE758AD29;12-09-2014
145;;522;1;AW00000145;FEC5609D-042B-4480-B1BA-55F2D4107327;12-09-2014
146;;518;1;AW00000146;5475E9DD-98CA-4989-B7A2-3FC929BEEA12;12-09-2014
147;;702;3;AW00000147;03836A0B-7AD8-4115-8D23-6EFA0D8DEEA1;12-09-2014
148;;524;3;AW00000148;79355855-A002-4393-BB6E-36F90913FA4D;12-09-2014
149;;516;3;AW00000149;BAA99D94-2FC2-4A1C-8B67-2C3210EB90C3;12-09-2014
150;;700;4;AW00000150;285C5DD7-75D6-460D-97BA-AA86D86637C0;12-09-2014
151;;526;4;AW00000151;7F2891F7-DD88-470B-95AE-CC9A7D732B1F;12-09-2014
152;;650;5;AW00000152;E07B697E-74C1-4F52-818F-32531696F7AB;12-09-2014
153;;514;5;AW00000153;10C2DA66-32A2-4C63-998F-9B18CDD6E3B0;12-09-2014
154;;626;6;AW00000154;4F60F75E-B20A-4056-874C-B7F3BD33BF3F;12-09-2014
155;;648;6;AW00000155;3B56CD66-5DDF-430C-AB41-3FF6A1836868;12-09-2014
156;;512;6;AW00000156;CFFFAAFB-98DC-4392-84F9-FB3229F35265;12-09-2014
157;;628;7;AW00000157;DA4968B5-6BA0-4478-BBDC-3A00E9A1B59E;12-09-2014
158;;646;8;AW00000158;C48CFB9B-45A2-4DC2-B932-BA8C2572E833;12-09-2014
159;;456;9;AW00000159;EB0F31C8-C2CF-46CD-8F92-C4059190A9C6;12-09-2014
160;;658;10;AW00000160;B42D510D-3AE4-4911-88CF-8D90D6BD0922;12-09-2014
161;;820;2;AW00000161;5A1817B3-6C90-4C17-ADF8-B30A06F92141;12-09-2014
162;;454;2;AW00000162;F4D0EE10-E276-4A3D-8D3B-E1904195F1B8;12-09-2014
163;;660;1;AW00000163;989F9F3A-7CB8-4083-8CDA-291C682BE73C;12-09-2014
164;;818;1;AW00000164;5A323ACA-74A2-4CA0-AA3B-E1AE299AAD08;12-09-2014
165;;506;4;AW00000165;3CDBD3EA-DA78-4F9A-8EEC-8DA4C050C817;12-09-2014
166;;662;4;AW00000166;F644D9DC-4CED-49E8-8587-CE859E466DFA;12-09-2014
167;;816;4;AW00000167;515D4A13-4E60-4D0C-8F22-BB89A9D312AD;12-09-2014
168;;504;4;AW00000168;FCE18386-F492-4D4A-A6D2-FB7EF20C57FC;12-09-2014
169;;804;1;AW00000169;2D6BBC35-BC19-4CB4-A61B-46899D3A4237;12-09-2014
170;;814;5;AW00000170;1F8334E8-3DDC-4530-A1D2-E0BAB826476E;12-09-2014
171;;502;5;AW00000171;3C40E926-090D-4A7A-9E9D-D9222AE910C5;12-09-2014
172;;806;6;AW00000172;324C671D-DD10-4EE2-857A-767917ACC2A3;12-09-2014
173;;812;6;AW00000173;FDC12E98-898B-4C22-972F-F0EBFBFCB7B0;12-09-2014
174;;500;6;AW00000174;9C4DDEFA-AABD-4A51-AB90-998985FB7D2F;12-09-2014
175;;808;7;AW00000175;66F2342A-7CC4-4F5F-A218-8791B21A9173;12-09-2014
176;;446;8;AW00000176;10219F9C-BEF1-4CAC-A435-D75342C43153;12-09-2014
177;;688;9;AW00000177;6ABC1437-87FF-49FE-8B91-9EEEEB4143D4;12-09-2014
178;;810;10;AW00000178;05B8FB77-FC67-4279-AEBD-4162D21B9A11;12-09-2014
179;;444;2;AW00000179;F7F8B200-1294-4419-9DAC-8194231AC9B7;12-09-2014
180;;686;3;AW00000180;F7CFF29E-F164-424E-B005-BF8CF317AF27;12-09-2014
181;;1292;1;AW00000181;3D3D4CD0-7F5D-4BD9-A589-08881095BC5A;12-09-2014
182;;442;1;AW00000182;D3DA2FF4-51C0-4FCB-A936-1B910458D752;12-09-2014
183;;684;3;AW00000183;B2051957-B411-44E1-BCA5-63FECB5368F2;12-09-2014
184;;1294;4;AW00000184;A65C523A-498D-4314-A727-D17A8B2779F6;12-09-2014
185;;1196;4;AW00000185;5014E91D-7B0E-495A-B429-FF915BE9D2FD;12-09-2014
186;;682;4;AW00000186;48D3E26E-C051-4B24-A37F-A88F5294F25F;12-09-2014
187;;1296;4;AW00000187;3329CE97-BB9F-4C36-9197-A6EEE803BD94;12-09-2014
188;;1194;5;AW00000188;2AF36044-25F9-476C-961D-A8EFD29E2C4F;12-09-2014
189;;680;5;AW00000189;3ED50D2B-A57B-4238-BB31-2F96996DB362;12-09-2014
190;;1298;6;AW00000190;91154406-0118-4A11-BB1B-366EDFB5C97A;12-09-2014
191;;1192;6;AW00000191;A2F63E12-1C66-41C2-AAC0-57D87F1861D9;12-09-2014
192;;678;6;AW00000192;84401968-8977-4380-9B4E-D5149C8126C0;12-09-2014
193;;1300;7;AW00000193;74CB0417-1626-4586-A8C8-6F0331B08C50;12-09-2014
194;;1190;8;AW00000194;3941081B-24ED-44F1-8009-CD17693423A0;12-09-2014
195;;676;9;AW00000195;CD4CC2C3-9FB4-4DAB-95CC-A054B1171786;12-09-2014
196;;1302;10;AW00000196;5F0EB2D3-4691-4F71-8E9B-A3EACFA4A1D5;12-09-2014
197;;1188;3;AW00000197;47B64828-BC4C-4940-AA23-92006BF0D7F1;12-09-2014
198;;452;3;AW00000198;B17DE285-DF9A-487B-8773-75844A101CD0;12-09-2014
199;;1304;1;AW00000199;F0CD52D1-B838-451E-B015-5414AB7D9154;12-09-2014
200;;1186;1;AW00000200;7C96C878-A038-4B2F-825F-016C922D6407;12-09-2014
201;;450;4;AW00000201;FF8EB66D-37D8-46FB-B6E2-30A1FAC37947;12-09-2014
202;;1306;4;AW00000202;E50D76BB-E3F7-419F-A6D2-20061538FCEA;12-09-2014
203;;1184;4;AW00000203;B05AAA08-ABC9-41E1-B113-65347A2EE406;12-09-2014
204;;448;4;AW00000204;C807870F-FA5D-44CB-B373-47ECAC52C1D8;12-09-2014
205;;1404;4;AW00000205;9DB0BD27-5CE6-4F6D-8C90-A85422B86060;12-09-2014
206;;1182;5;AW00000206;F0B3A736-DD1D-4412-AF94-083990D01965;12-09-2014
207;;414;5;AW00000207;CA07B43C-6FB2-4160-B1AC-FAAEA2A1CCF1;12-09-2014
208;;1406;6;AW00000208;6005E7A8-0101-4BE2-B8C1-F4AD936E496F;12-09-2014
209;;1180;6;AW00000209;E5A50573-0D83-4200-A80C-9F690AF69FCC;12-09-2014
210;;412;6;AW00000210;FF748558-EA94-4C67-A764-D1480B0F8548;12-09-2014
211;;1408;7;AW00000211;98158631-9D58-4222-BCBD-CB0B90CBCE17;12-09-2014
212;;1178;8;AW00000212;4DB27C1B-60CE-4060-B84D-2F83F7A04C4A;12-09-2014
213;;410;9;AW00000213;374EACA4-B406-4D8E-B122-184EFC4122FA;12-09-2014
214;;1410;10;AW00000214;402E4D5F-27C3-4197-87E8-32AA42E41BB6;12-09-2014
215;;1176;2;AW00000215;3C8FDA7C-6E91-4779-A45E-234774092C78;12-09-2014
216;;544;2;AW00000216;4F58A074-EA37-49F8-B0C1-FDC3E0A08677;12-09-2014
217;;1412;1;AW00000217;5CFC3A75-DDC6-4C65-B4C3-15BF96C92983;12-09-2014
218;;1174;1;AW00000218;3C098480-0D9B-409C-8156-C7610415AC5B;12-09-2014
219;;1172;3;AW00000219;D39CCCE3-C4A6-441D-8A3C-96507627746D;12-09-2014
220;;542;3;AW00000220;81305A48-9F6E-4415-B7AA-488BA04A8F7E;12-09-2014
221;;1414;4;AW00000221;98EA497E-45D0-4C54-821A-4FDD9A751095;12-09-2014
222;;1170;3;AW00000222;3DB84B19-4063-4EC2-B1B4-317DEE133A25;12-09-2014
223;;1158;3;AW00000223;994837FE-10A8-47DF-B7B8-86C4E6932FD0;12-09-2014
224;;1416;5;AW00000224;8B943679-47D7-48F4-BBB9-1020A2F634CD;12-09-2014
225;;1168;5;AW00000225;AD085784-02A0-4A02-B79C-446A9F8F7EBF;12-09-2014
226;;1156;6;AW00000226;CF860E9B-816A-406E-A64A-7965772D5487;12-09-2014
227;;1418;6;AW00000227;1FFA0236-84EE-415A-BE61-94CE863715EA;12-09-2014
228;;1166;6;AW00000228;C751DD7E-51D9-4D2D-AEED-C818EEE56CEB;12-09-2014
229;;1154;7;AW00000229;25B9F9FC-40B0-463F-B6B9-B345E7B46874;12-09-2014
230;;1420;8;AW00000230;6AC62AD2-FF1F-4151-B2A2-969847A7BAF1;12-09-2014
231;;550;9;AW00000231;0AC6FEF1-C8D5-46F7-8E4C-FE522A0E4917;12-09-2014
232;;1152;10;AW00000232;AA451BD5-FFC2-436C-A295-81B350A5B899;12-09-2014
233;;1422;2;AW00000233;4E10867D-98DA-4CCC-ADF2-92A3EDB6E7C1;12-09-2014
234;;548;2;AW00000234;60552ADB-643C-461A-9DFD-57029760B59A;12-09-2014
235;;1150;1;AW00000235;A4DF6D50-5068-4FA9-B4CA-A3195EB29BB6;12-09-2014
236;;1424;1;AW00000236;21801FB2-6EA6-4FE5-9444-7E09E8BA907C;12-09-2014
237;;546;3;AW00000237;B8F7D9D3-E498-40C2-8C7E-FB1C98C43756;12-09-2014
238;;1148;3;AW00000238;3ECD14CB-463C-4375-B81B-D6E60A48B83D;12-09-2014
239;;1426;4;AW00000239;48AA4A1E-F209-4B29-A276-113EC94AA6DD;12-09-2014
240;;1956;4;AW00000240;C581A495-5772-4EB1-943A-9E94E2387814;12-09-2014
241;;1146;4;AW00000241;FF342E5E-445C-4900-AA71-F15656A7D24D;12-09-2014
242;;1428;5;AW00000242;01D8CEF9-298D-49A8-AFC4-FFA9F5B6D1F0;12-09-2014
243;;1954;5;AW00000243;62F14FDC-02DA-47EC-A1AF-5B95E963A14B;12-09-2014
244;;1144;6;AW00000244;8FF82BED-93D5-4248-99E2-47F53055EC2D;12-09-2014
245;;1430;6;AW00000245;4A122BDD-4393-42BC-AD49-37E43A0414F6;12-09-2014
246;;1952;6;AW00000246;CEE9F2DF-2BE7-48B9-8E41-343ADC82F8C4;12-09-2014
247;;1142;7;AW00000247;0764E4DB-C9D4-4C8B-964D-F7FAD1C567FB;12-09-2014
248;;1432;8;AW00000248;CF89A228-A4D7-4C95-ABDC-181F2716892E;12-09-2014
249;;1950;9;AW00000249;C2C4F287-0FBE-436C-8FB8-0E95125DFE61;12-09-2014
250;;1140;10;AW00000250;CB1ED6CB-18A1-4F7C-8079-DC400B6E506F;12-09-2014
251;;1434;2;AW00000251;50FC67E2-4FEA-4191-A01B-E850214B3B3E;12-09-2014
252;;1948;2;AW00000252;3CEA9DD6-E7D0-4892-87D1-4BBA655BCC7A;12-09-2014
253;;1138;1;AW00000253;E09AB347-7FB1-453F-A4BD-377E68EC8C33;12-09-2014
254;;472;1;AW00000254;2F89E8DD-A3C3-4ED4-A604-4B3D45DD1BEA;12-09-2014
255;;1946;4;AW00000255;0A21109F-02B0-4601-B4F7-2ED62C342385;12-09-2014
256;;1136;4;AW00000256;0B6DB35B-B8B4-4B51-9154-C33E12B38C75;12-09-2014
257;;474;4;AW00000257;A24F5A79-DD85-4EB2-A6A2-6E7026763FF8;12-09-2014
258;;1944;4;AW00000258;5549DF48-409F-4C2A-B97B-900EB598843C;12-09-2014
259;;1134;4;AW00000259;2C3F7A56-819C-4E83-B791-3CE02366D3CF;12-09-2014
260;;476;5;AW00000260;0446B06C-94D3-44DF-96D3-0BAF8124E5D4;12-09-2014
261;;1942;5;AW00000261;F6B51FEA-D82E-440F-BC5E-508D33BA7D0F;12-09-2014
262;;1132;6;AW00000262;1C783210-2B1E-46E2-A2C8-23E610FEEB3C;12-09-2014
263;;580;6;AW00000263;F665A873-61A2-4B21-B9FF-B5903BEAF759;12-09-2014
264;;1940;6;AW00000264;A5CE11CE-239C-4849-9683-14F37025A2C1;12-09-2014
265;;590;7;AW00000265;1CD5E09A-9C62-4AD1-9C86-0E17A4512D6E;12-09-2014
266;;582;8;AW00000266;4AF6204A-8C86-435D-85D7-B4FA11C5AE93;12-09-2014
267;;1938;9;AW00000267;E4659480-CA31-4FCD-AC59-79DDC831839F;12-09-2014
268;;588;10;AW00000268;0C316F6F-5D54-41FD-86A3-6ECAF31A01DD;12-09-2014
269;;584;2;AW00000269;C8D788BB-BDBE-48A7-B0BF-B1B0488D9B9F;12-09-2014
270;;1936;2;AW00000270;EF6CE6F1-71B7-4A5D-9EEE-55283BD5AD5C;12-09-2014
271;;586;1;AW00000271;F2765E86-8DEA-468B-849E-9E83AE57C381;12-09-2014
272;;612;1;AW00000272;B80F890D-A6A1-4DFC-B763-ECD7743C3C2A;12-09-2014
273;;1934;4;AW00000273;736DA014-1371-40B2-A401-5BD3267A1E8B;12-09-2014
274;;952;3;AW00000274;02788A66-2628-4B91-B211-1D8F7E73C500;12-09-2014
275;;614;4;AW00000275;68DC7932-128E-47CC-80CB-CF2B1A352F3C;12-09-2014
276;;1932;4;AW00000276;09E2CB2A-B0CA-4376-ABE7-E9240EAD2C16;12-09-2014
277;;950;4;AW00000277;37156292-0D92-4F6B-9014-CCB0B29E9F9A;12-09-2014
278;;616;5;AW00000278;E8544BB9-7D68-4D07-96D2-7772D3A000CE;12-09-2014
279;;1930;5;AW00000279;27670FE7-9BEB-496C-A0B4-A097ACEFECD0;12-09-2014
280;;948;6;AW00000280;73B26C19-1113-427F-BBAB-BEB6FCDA33C3;12-09-2014
281;;618;6;AW00000281;B3B07166-1798-41B4-A7C2-0579292008C4;12-09-2014
282;;1928;6;AW00000282;CF04F255-D817-4EC9-9D99-4580B1ED0CE2;12-09-2014
283;;946;7;AW00000283;7502406D-DB42-4F26-9C7C-384116A6882D;12-09-2014
284;;758;8;AW00000284;FF1E806E-2F9D-4494-AE4D-1F7061744DB8;12-09-2014
285;;408;9;AW00000285;055BC119-564E-47A0-8086-995FBBE8C739;12-09-2014
286;;944;10;AW00000286;6266CCC4-1AF0-42E0-BCA4-B33EA6838EEE;12-09-2014
287;;760;3;AW00000287;448CBBFE-EDDC-443D-B7C8-57AEAA463BE5;12-09-2014
288;;406;3;AW00000288;44EDC8AC-BB0E-418E-BDD3-4F7691381633;12-09-2014
289;;498;1;AW00000289;A42D0F51-C2BC-433D-B2BD-61C516296669;12-09-2014
